0,1,celltype,batch
6.9997473,4.7605257,alpha,fluidigmc1
6.10321,4.1341467,alpha,fluidigmc1
6.5753107,5.2103496,alpha,fluidigmc1
6.4994903,2.2858465,alpha,fluidigmc1
6.976813,3.6757982,alpha,fluidigmc1
6.7780495,4.5454907,alpha,fluidigmc1
5.683228,2.9430282,alpha,fluidigmc1
6.3005257,5.594091,alpha,fluidigmc1
6.5373216,2.7514837,alpha,fluidigmc1
5.181108,2.1817415,alpha,fluidigmc1
7.0763245,4.3961744,alpha,fluidigmc1
6.368262,2.147915,alpha,fluidigmc1
6.3874426,5.5997686,alpha,fluidigmc1
6.608172,3.2481136,alpha,fluidigmc1
6.490963,5.326541,alpha,fluidigmc1
6.347022,2.1978617,alpha,fluidigmc1
6.4215174,5.5039883,alpha,fluidigmc1
6.6794744,4.11926,alpha,fluidigmc1
6.27175,5.2636266,alpha,fluidigmc1
6.7173347,5.0790577,alpha,fluidigmc1
6.7111154,1.4148847,alpha,fluidigmc1
6.8056717,5.0035915,alpha,fluidigmc1
6.08942,3.8802192,alpha,fluidigmc1
7.0702357,2.9686034,alpha,fluidigmc1
7.057175,4.874177,alpha,fluidigmc1
6.994446,4.487996,alpha,fluidigmc1
6.6372557,2.9580984,alpha,fluidigmc1
6.8661466,3.4355414,alpha,fluidigmc1
6.697386,4.2485766,alpha,fluidigmc1
6.6169662,5.2773976,alpha,fluidigmc1
6.936477,2.6907053,alpha,fluidigmc1
5.993892,3.4265702,alpha,fluidigmc1
6.0733795,3.8162189,alpha,fluidigmc1
6.824924,3.707543,alpha,fluidigmc1
6.6154127,2.3985877,alpha,fluidigmc1
6.9086723,2.352477,alpha,fluidigmc1
6.614806,2.2761617,alpha,fluidigmc1
6.458359,5.3756385,alpha,fluidigmc1
6.8526397,2.8365507,alpha,fluidigmc1
5.29636,2.0568266,alpha,fluidigmc1
6.3575273,4.7018495,alpha,fluidigmc1
6.533923,2.935419,alpha,fluidigmc1
6.232001,4.566965,alpha,fluidigmc1
5.8298283,2.866826,alpha,fluidigmc1
6.331597,2.268615,alpha,fluidigmc1
7.053202,4.1962733,alpha,fluidigmc1
5.2269287,2.46112,alpha,fluidigmc1
6.8898587,4.5887656,alpha,fluidigmc1
5.5325575,2.1077988,alpha,fluidigmc1
6.7355103,4.5967345,alpha,fluidigmc1
5.797181,2.6133876,alpha,fluidigmc1
6.9833546,4.637549,alpha,fluidigmc1
6.4550357,2.4724076,alpha,fluidigmc1
6.2693863,2.3390865,alpha,fluidigmc1
6.228554,3.039607,alpha,fluidigmc1
5.5210805,2.095313,alpha,fluidigmc1
6.28232,2.1895487,alpha,fluidigmc1
6.8996153,3.7158031,alpha,fluidigmc1
5.6964254,2.157996,alpha,fluidigmc1
6.3591294,4.306745,alpha,fluidigmc1
7.0888047,3.4370472,alpha,fluidigmc1
6.666942,4.3433304,alpha,fluidigmc1
7.1515756,3.3770547,alpha,fluidigmc1
5.533426,1.9731966,alpha,fluidigmc1
5.7870965,2.415448,alpha,fluidigmc1
6.700759,3.840208,alpha,fluidigmc1
6.06197,2.2946768,alpha,fluidigmc1
6.510946,2.360218,alpha,fluidigmc1
7.167004,4.623538,alpha,fluidigmc1
7.139123,4.525023,alpha,fluidigmc1
4.763195,2.2802663,alpha,fluidigmc1
6.521536,2.5890026,alpha,fluidigmc1
7.173745,4.3888555,alpha,fluidigmc1
7.36906,2.8565493,alpha,fluidigmc1
7.0109468,4.5271354,alpha,fluidigmc1
6.9897723,4.8306165,alpha,fluidigmc1
7.1584735,2.4748342,alpha,fluidigmc1
6.9514503,3.8894467,alpha,fluidigmc1
5.277392,2.1803453,alpha,fluidigmc1
6.950708,2.8208923,alpha,fluidigmc1
6.9954834,4.195266,alpha,fluidigmc1
7.0080442,3.423462,alpha,fluidigmc1
6.9139357,3.284979,alpha,fluidigmc1
6.118677,3.0272262,alpha,fluidigmc1
5.924167,2.4672494,alpha,fluidigmc1
7.0481653,3.5860991,alpha,fluidigmc1
6.439664,2.951559,alpha,fluidigmc1
6.6311507,2.9614007,alpha,fluidigmc1
6.5744405,3.390549,alpha,fluidigmc1
5.013095,2.5883505,alpha,fluidigmc1
5.1937246,2.1701367,alpha,fluidigmc1
6.1604815,2.3646512,alpha,fluidigmc1
6.405105,5.0246344,alpha,fluidigmc1
6.8085146,3.2991073,alpha,fluidigmc1
6.790773,4.440222,alpha,fluidigmc1
4.720537,2.3585224,alpha,fluidigmc1
3.9237666,2.0274904,alpha,fluidigmc1
6.840317,2.960316,alpha,fluidigmc1
6.5505614,4.4753823,alpha,fluidigmc1
6.3673115,3.2573173,alpha,fluidigmc1
6.2018876,4.5185714,alpha,fluidigmc1
6.2133017,5.6173077,alpha,fluidigmc1
4.5042224,2.4318144,alpha,fluidigmc1
4.611154,2.372429,alpha,fluidigmc1
5.9050326,3.873664,alpha,fluidigmc1
4.876628,2.4660509,alpha,fluidigmc1
4.965659,2.2351751,alpha,fluidigmc1
5.437781,2.846204,alpha,fluidigmc1
4.7550697,2.7594273,alpha,fluidigmc1
6.4919333,2.883458,alpha,fluidigmc1
6.7898083,2.6515892,alpha,fluidigmc1
6.6597047,2.9455323,alpha,fluidigmc1
4.2148995,2.9386842,alpha,fluidigmc1
4.622836,2.5884943,alpha,fluidigmc1
7.035721,3.236829,alpha,fluidigmc1
5.220293,2.4219642,alpha,fluidigmc1
4.499155,2.437825,alpha,fluidigmc1
4.516596,2.5275002,alpha,fluidigmc1
5.871356,0.2173158,alpha,fluidigmc1
6.549602,2.2641535,alpha,fluidigmc1
6.5508842,4.602358,alpha,fluidigmc1
4.9800434,2.7509477,alpha,fluidigmc1
5.5529575,2.490382,alpha,fluidigmc1
6.0478263,3.1448088,alpha,fluidigmc1
5.1991973,2.763565,alpha,fluidigmc1
5.124942,2.8095338,alpha,fluidigmc1
5.0621243,2.7012694,alpha,fluidigmc1
6.753874,3.9516811,alpha,fluidigmc1
6.7549605,4.272706,alpha,fluidigmc1
5.013826,2.663115,alpha,fluidigmc1
6.296764,3.293175,alpha,fluidigmc1
4.006035,3.5087743,alpha,fluidigmc1
6.6855903,3.784911,alpha,fluidigmc1
5.058748,2.7666645,alpha,fluidigmc1
6.2289686,2.1205535,alpha,fluidigmc1
6.2276373,4.697586,alpha,fluidigmc1
6.222159,4.873212,alpha,fluidigmc1
3.7579117,1.8311032,alpha,fluidigmc1
5.7763405,2.0628426,alpha,fluidigmc1
5.9346046,2.7836394,alpha,fluidigmc1
6.827774,3.9189208,alpha,fluidigmc1
6.343656,2.346301,alpha,fluidigmc1
6.8807235,4.0809464,alpha,fluidigmc1
6.8915453,3.7385666,alpha,fluidigmc1
6.1107955,2.2095084,alpha,fluidigmc1
5.8929734,3.2326903,alpha,fluidigmc1
6.0491962,3.897324,alpha,fluidigmc1
6.898815,3.8212585,alpha,fluidigmc1
6.493302,4.682522,alpha,fluidigmc1
6.1089525,2.154912,alpha,fluidigmc1
5.9081645,3.7804704,alpha,fluidigmc1
7.0650153,3.6192417,alpha,fluidigmc1
6.640874,5.266791,alpha,fluidigmc1
5.3844395,2.095567,alpha,fluidigmc1
5.0964546,2.3122954,alpha,fluidigmc1
6.4219756,4.3621454,alpha,fluidigmc1
7.0160623,4.7412205,alpha,fluidigmc1
6.2886324,2.673033,alpha,fluidigmc1
6.608855,5.30209,alpha,fluidigmc1
5.5029507,2.3633573,alpha,fluidigmc1
6.3806005,5.314589,alpha,fluidigmc1
5.8451223,2.118363,alpha,fluidigmc1
6.6190777,2.6689663,alpha,fluidigmc1
4.890037,2.430336,alpha,fluidigmc1
5.5332313,2.165759,alpha,fluidigmc1
5.6842074,2.6193035,alpha,fluidigmc1
6.7852616,2.5941734,alpha,fluidigmc1
6.718766,4.7024302,alpha,fluidigmc1
5.2614913,2.1090314,alpha,fluidigmc1
6.100022,2.1934264,alpha,fluidigmc1
6.7337666,4.990736,alpha,fluidigmc1
6.950113,4.7210097,alpha,fluidigmc1
5.598107,2.4769254,alpha,fluidigmc1
4.3211026,2.515933,alpha,fluidigmc1
5.696628,2.738932,alpha,fluidigmc1
5.4029164,2.4904277,alpha,fluidigmc1
6.045515,3.9405484,alpha,fluidigmc1
5.335601,2.2537215,alpha,fluidigmc1
6.1356564,2.7382352,alpha,fluidigmc1
3.932826,1.8989637,alpha,fluidigmc1
7.1021433,4.660022,alpha,fluidigmc1
6.9575796,2.2685852,alpha,fluidigmc1
5.0286613,2.2653692,alpha,fluidigmc1
5.8509793,2.6366851,alpha,fluidigmc1
5.9398146,3.5630445,alpha,fluidigmc1
5.567759,2.0951443,alpha,fluidigmc1
7.1874175,4.2696447,alpha,fluidigmc1
4.981745,2.3560805,alpha,fluidigmc1
6.730527,3.0930138,alpha,fluidigmc1
6.520709,2.4433289,alpha,fluidigmc1
6.360703,4.4831533,alpha,fluidigmc1
6.292553,5.28006,alpha,fluidigmc1
6.88339,4.332445,alpha,fluidigmc1
6.710358,3.2617319,alpha,fluidigmc1
3.8874407,3.0088074,delta,fluidigmc1
3.767694,1.891894,delta,fluidigmc1
3.7805455,3.1046503,delta,fluidigmc1
3.3505635,3.359316,delta,fluidigmc1
3.8852816,2.8581874,delta,fluidigmc1
3.9327757,2.6403248,delta,fluidigmc1
4.1755123,2.7057056,delta,fluidigmc1
3.6832254,2.7134922,delta,fluidigmc1
3.6766183,2.6862614,delta,fluidigmc1
2.7104363,4.23535,delta,fluidigmc1
3.9197862,2.7480993,delta,fluidigmc1
3.6981466,2.8365376,delta,fluidigmc1
3.6959531,2.8205233,delta,fluidigmc1
3.1270256,3.2372286,delta,fluidigmc1
11.677002,6.887088,delta,fluidigmc1
10.930241,6.5679784,delta,fluidigmc1
2.842449,4.542856,delta,fluidigmc1
11.828518,7.1913376,delta,fluidigmc1
11.178716,7.343753,delta,fluidigmc1
4.2296267,1.6806594,delta,fluidigmc1
4.176052,2.2608464,delta,fluidigmc1
3.568921,2.902155,delta,fluidigmc1
3.893863,2.7507746,delta,fluidigmc1
5.202359,6.773936,delta,fluidigmc1
3.886884,2.507732,delta,fluidigmc1
3.8866258,6.477763,beta,fluidigmc1
2.8144996,3.4386795,beta,fluidigmc1
3.7894635,3.8283548,beta,fluidigmc1
4.7407436,6.866762,beta,fluidigmc1
3.6374402,3.7078507,beta,fluidigmc1
3.7257392,3.3752763,beta,fluidigmc1
3.6651735,3.4139898,beta,fluidigmc1
5.2746644,6.4512763,beta,fluidigmc1
4.9415364,6.6983,beta,fluidigmc1
4.9878,6.7713127,beta,fluidigmc1
4.9346566,6.299562,beta,fluidigmc1
4.3350697,6.2422256,beta,fluidigmc1
4.8601885,6.324974,beta,fluidigmc1
4.8529606,7.2685785,beta,fluidigmc1
3.5529225,4.907046,beta,fluidigmc1
3.7150419,4.6302648,beta,fluidigmc1
3.8238814,3.777985,beta,fluidigmc1
4.4974785,5.652327,beta,fluidigmc1
4.5745387,6.4555435,beta,fluidigmc1
4.1525717,6.2199244,beta,fluidigmc1
4.58198,4.583921,beta,fluidigmc1
2.8441732,4.254094,beta,fluidigmc1
2.885814,4.350668,beta,fluidigmc1
2.949816,4.083014,beta,fluidigmc1
3.11299,4.473476,beta,fluidigmc1
3.6829526,3.843277,beta,fluidigmc1
4.666203,5.526744,beta,fluidigmc1
2.9548936,3.2534437,beta,fluidigmc1
4.247742,6.452706,beta,fluidigmc1
4.595301,4.5315075,beta,fluidigmc1
3.6408703,4.2592216,beta,fluidigmc1
4.4878764,7.0385423,beta,fluidigmc1
4.9795485,6.716631,beta,fluidigmc1
3.5136766,4.300972,beta,fluidigmc1
3.1286254,3.4902725,beta,fluidigmc1
3.9172862,4.2869644,beta,fluidigmc1
3.7405715,3.6509862,beta,fluidigmc1
3.7709322,4.830216,beta,fluidigmc1
4.994537,6.7396865,beta,fluidigmc1
4.279305,6.455282,beta,fluidigmc1
4.409413,7.167946,beta,fluidigmc1
5.053872,5.478011,beta,fluidigmc1
4.195948,4.8806105,beta,fluidigmc1
4.92863,6.742657,beta,fluidigmc1
3.309573,3.3568866,beta,fluidigmc1
4.672347,6.0197263,beta,fluidigmc1
3.9220226,4.123025,beta,fluidigmc1
3.0762115,5.2430897,beta,fluidigmc1
3.278316,3.4272234,beta,fluidigmc1
2.6074815,4.145284,beta,fluidigmc1
3.4469957,3.4706516,beta,fluidigmc1
4.4474034,5.641745,beta,fluidigmc1
2.869735,4.2514067,beta,fluidigmc1
2.974409,3.591214,beta,fluidigmc1
3.6428597,4.8042808,beta,fluidigmc1
3.4013438,3.2144086,beta,fluidigmc1
4.3705626,4.0244875,beta,fluidigmc1
5.0884457,6.202404,beta,fluidigmc1
3.7235157,4.6081295,beta,fluidigmc1
3.8224149,6.3959723,beta,fluidigmc1
2.74749,3.9479713,beta,fluidigmc1
2.8306332,3.4723032,beta,fluidigmc1
3.0041304,5.081769,beta,fluidigmc1
3.695098,4.0692024,beta,fluidigmc1
3.9003353,4.400378,beta,fluidigmc1
3.4662178,4.3274646,beta,fluidigmc1
2.8308144,4.707321,beta,fluidigmc1
5.0723124,6.6409297,beta,fluidigmc1
3.2455196,2.996595,beta,fluidigmc1
4.4857717,5.549424,beta,fluidigmc1
4.4723034,2.0363324,beta,fluidigmc1
3.8261259,6.3998337,beta,fluidigmc1
2.8192742,3.3786805,beta,fluidigmc1
3.9001026,4.066603,beta,fluidigmc1
3.7481232,4.3079343,beta,fluidigmc1
2.988879,4.009981,beta,fluidigmc1
2.7169359,3.86536,beta,fluidigmc1
4.5419126,5.9661665,beta,fluidigmc1
2.8150756,4.6943517,beta,fluidigmc1
2.8309052,4.033785,beta,fluidigmc1
3.397692,4.9856076,beta,fluidigmc1
2.8265357,3.8416414,beta,fluidigmc1
2.7676742,3.4739015,beta,fluidigmc1
3.5031292,5.2882724,beta,fluidigmc1
3.678032,3.8287313,beta,fluidigmc1
4.979476,6.896122,beta,fluidigmc1
3.5773704,5.8873005,beta,fluidigmc1
4.499386,6.756245,beta,fluidigmc1
3.556763,5.028178,beta,fluidigmc1
2.9281664,3.6761355,beta,fluidigmc1
3.6745396,5.4965343,beta,fluidigmc1
4.339017,6.4086194,beta,fluidigmc1
3.4829986,4.9091625,beta,fluidigmc1
4.617489,6.372182,beta,fluidigmc1
3.6488752,4.4553027,beta,fluidigmc1
3.121549,3.378082,beta,fluidigmc1
4.892146,6.9694395,beta,fluidigmc1
4.963072,6.8512993,beta,fluidigmc1
4.243221,4.8206053,beta,fluidigmc1
4.982393,7.095276,beta,fluidigmc1
3.705225,4.806346,beta,fluidigmc1
5.1563444,6.780192,beta,fluidigmc1
3.948385,6.553736,beta,fluidigmc1
4.6395273,6.71144,beta,fluidigmc1
3.7322576,6.4159527,beta,fluidigmc1
2.8993707,4.077155,beta,fluidigmc1
3.4102814,3.5580626,beta,fluidigmc1
4.9664445,3.6315868,beta,fluidigmc1
4.5591183,6.980063,beta,fluidigmc1
4.505059,4.6418943,beta,fluidigmc1
3.937888,6.365746,beta,fluidigmc1
4.4459085,6.1183834,beta,fluidigmc1
3.6884127,5.1320376,beta,fluidigmc1
3.5833457,5.168481,beta,fluidigmc1
3.5894363,6.044286,beta,fluidigmc1
3.7890658,4.878923,beta,fluidigmc1
3.3914912,5.825684,beta,fluidigmc1
3.3607547,5.57298,beta,fluidigmc1
3.313219,4.46946,beta,fluidigmc1
3.7142544,6.2040186,beta,fluidigmc1
4.191768,6.84526,beta,fluidigmc1
3.5406203,4.8832717,beta,fluidigmc1
3.35018,5.245752,beta,fluidigmc1
4.1888123,7.0426774,beta,fluidigmc1
4.3200293,5.890327,beta,fluidigmc1
3.2130804,5.3547497,beta,fluidigmc1
2.7774405,4.3824153,beta,fluidigmc1
2.773712,4.0240297,beta,fluidigmc1
3.5569866,3.5736814,beta,fluidigmc1
3.2714639,4.7775316,beta,fluidigmc1
3.5728927,5.3810983,beta,fluidigmc1
3.5503542,5.223976,beta,fluidigmc1
2.933612,3.3366206,beta,fluidigmc1
2.975373,4.3996882,beta,fluidigmc1
3.7771416,3.1849186,beta,fluidigmc1
3.2129242,3.3108354,beta,fluidigmc1
4.2372255,7.009075,beta,fluidigmc1
3.0529683,3.2090464,beta,fluidigmc1
3.09032,3.1683517,beta,fluidigmc1
4.2188015,5.3293495,beta,fluidigmc1
2.8022966,3.4771938,beta,fluidigmc1
3.7523062,3.7153592,beta,fluidigmc1
4.1831284,6.70566,beta,fluidigmc1
4.016035,1.8942727,beta,fluidigmc1
4.803454,7.2482915,beta,fluidigmc1
6.7921968,3.5164335,beta,fluidigmc1
4.1553597,6.48014,beta,fluidigmc1
5.847223,5.9697766,beta,fluidigmc1
3.5085213,4.4930787,beta,fluidigmc1
3.3909588,4.2823324,beta,fluidigmc1
4.333434,3.099907,beta,fluidigmc1
4.442774,6.590344,beta,fluidigmc1
6.417101,3.8885489,beta,fluidigmc1
2.755337,4.302561,beta,fluidigmc1
4.3040185,7.164679,beta,fluidigmc1
3.4951062,3.3352141,beta,fluidigmc1
4.574491,5.651471,beta,fluidigmc1
4.7144904,7.0069356,beta,fluidigmc1
4.3143764,5.238744,beta,fluidigmc1
4.4423847,5.612143,beta,fluidigmc1
5.1609664,6.907161,beta,fluidigmc1
3.9357834,6.4331846,beta,fluidigmc1
3.824145,4.4010215,beta,fluidigmc1
3.8800962,5.5676956,beta,fluidigmc1
4.36421,5.6929727,beta,fluidigmc1
3.5403137,4.3492494,beta,fluidigmc1
3.7280333,4.0391164,beta,fluidigmc1
4.1984377,5.6288195,beta,fluidigmc1
3.05021,4.6577015,beta,fluidigmc1
4.596071,7.3061886,beta,fluidigmc1
4.869669,7.117362,beta,fluidigmc1
2.9046369,4.3377347,beta,fluidigmc1
5.036618,6.9115224,beta,fluidigmc1
3.4854317,4.6288576,beta,fluidigmc1
4.38639,5.520554,beta,fluidigmc1
3.4125526,3.2900925,beta,fluidigmc1
3.1564233,5.5926995,beta,fluidigmc1
3.4005299,5.841269,beta,fluidigmc1
3.0355256,5.1734204,beta,fluidigmc1
3.8800893,4.2593546,beta,fluidigmc1
3.8571694,4.2760143,beta,fluidigmc1
4.3032985,6.9418745,beta,fluidigmc1
4.135048,7.014974,beta,fluidigmc1
3.4456468,2.8403053,beta,fluidigmc1
4.56116,6.872083,beta,fluidigmc1
5.0346665,6.927869,beta,fluidigmc1
3.8265402,3.4562564,beta,fluidigmc1
3.3373957,3.394176,beta,fluidigmc1
3.6291263,6.0897665,beta,fluidigmc1
3.6240032,6.456181,beta,fluidigmc1
4.510044,7.1676846,beta,fluidigmc1
4.4470086,7.148171,beta,fluidigmc1
4.0228257,6.814832,beta,fluidigmc1
4.7538023,7.1745944,beta,fluidigmc1
3.3191004,5.4017205,beta,fluidigmc1
3.8081713,6.517829,beta,fluidigmc1
4.0980086,6.606553,beta,fluidigmc1
2.9062274,4.8346033,beta,fluidigmc1
3.6617515,6.3855,beta,fluidigmc1
3.2784793,4.653694,beta,fluidigmc1
4.0780597,6.555663,beta,fluidigmc1
4.154315,5.1829143,beta,fluidigmc1
4.050107,6.711645,beta,fluidigmc1
3.1472754,5.022291,beta,fluidigmc1
4.034752,6.657689,beta,fluidigmc1
2.9355164,5.145699,beta,fluidigmc1
4.003903,6.749748,beta,fluidigmc1
3.5403934,3.6113772,beta,fluidigmc1
3.1516247,4.862343,beta,fluidigmc1
4.7198076,7.270174,beta,fluidigmc1
3.667543,4.2342477,beta,fluidigmc1
3.7089744,6.137217,beta,fluidigmc1
3.182716,5.3880224,beta,fluidigmc1
3.7752218,6.312833,beta,fluidigmc1
2.7092865,4.0046697,beta,fluidigmc1
4.3916345,5.4322286,beta,fluidigmc1
3.8753476,5.310673,beta,fluidigmc1
2.631054,4.3120775,beta,fluidigmc1
4.815353,7.0719213,beta,fluidigmc1
2.8803098,4.6172304,beta,fluidigmc1
2.6583617,4.357128,beta,fluidigmc1
5.319721,4.6347404,beta,fluidigmc1
3.56422,4.715705,beta,fluidigmc1
2.7055693,3.664503,beta,fluidigmc1
4.7839785,6.9118357,beta,fluidigmc1
3.7505815,4.868137,beta,fluidigmc1
4.675772,6.775666,beta,fluidigmc1
3.269846,3.0141096,beta,fluidigmc1
3.2815957,3.3754344,beta,fluidigmc1
4.8070993,7.021497,beta,fluidigmc1
4.346828,6.9406953,beta,fluidigmc1
3.368345,4.587215,beta,fluidigmc1
3.3684523,4.781168,beta,fluidigmc1
3.9556603,4.891496,beta,fluidigmc1
4.799221,6.930401,beta,fluidigmc1
4.688327,6.2559896,beta,fluidigmc1
4.123413,3.96949,beta,fluidigmc1
3.8277564,5.1595955,beta,fluidigmc1
5.1132197,6.7683864,beta,fluidigmc1
3.7686403,4.4291277,beta,fluidigmc1
3.916915,5.1482577,beta,fluidigmc1
3.1122596,3.6952589,beta,fluidigmc1
3.8542948,4.9510417,beta,fluidigmc1
4.678193,6.6632843,beta,fluidigmc1
6.4106135,2.9502861,beta,fluidigmc1
4.464846,5.786487,beta,fluidigmc1
3.7488625,4.0218225,beta,fluidigmc1
4.028258,6.140147,beta,fluidigmc1
4.0965633,4.792786,beta,fluidigmc1
3.8167145,4.297717,beta,fluidigmc1
3.9263756,5.135512,beta,fluidigmc1
3.6913395,4.0253534,beta,fluidigmc1
4.3007693,7.1873693,beta,fluidigmc1
3.9066129,4.528003,beta,fluidigmc1
3.7876353,4.547144,beta,fluidigmc1
4.090527,5.0428333,beta,fluidigmc1
4.1076565,5.478187,beta,fluidigmc1
4.3718357,6.884433,beta,fluidigmc1
3.7243338,1.8759266,ductal,fluidigmc1
3.6063209,1.8680917,ductal,fluidigmc1
-3.584672,-0.77726555,ductal,fluidigmc1
3.6807945,1.7633291,ductal,fluidigmc1
3.7417798,1.7541316,ductal,fluidigmc1
-1.5682415,-1.0862387,ductal,fluidigmc1
-3.234236,-1.1716422,ductal,fluidigmc1
-2.0740762,-0.6155394,ductal,fluidigmc1
-3.085069,-0.99036366,ductal,fluidigmc1
-3.0539498,-0.96222067,ductal,fluidigmc1
-2.3941798,-1.0324699,ductal,fluidigmc1
-1.5335062,-0.6766098,ductal,fluidigmc1
-1.2851458,-1.0958291,ductal,fluidigmc1
-2.8976746,-1.1221842,ductal,fluidigmc1
-2.6204565,-0.5904976,ductal,fluidigmc1
0.13452658,-0.61868334,ductal,fluidigmc1
-3.315472,-1.5304434,ductal,fluidigmc1
-2.703877,-0.91840845,ductal,fluidigmc1
-2.9783795,-0.83573604,ductal,fluidigmc1
-2.719662,-1.1122152,ductal,fluidigmc1
3.5039432,1.8314711,ductal,fluidigmc1
3.6362584,2.0607243,ductal,fluidigmc1
-3.0043063,-0.2575446,ductal,fluidigmc1
-2.5841362,-1.6150949,ductal,fluidigmc1
-1.7113651,-0.2516175,ductal,fluidigmc1
3.6957161,1.8369011,ductal,fluidigmc1
-1.6275662,-0.29990193,ductal,fluidigmc1
-1.2330704,0.05950199,ductal,fluidigmc1
3.653736,2.0090299,ductal,fluidigmc1
3.9423642,1.4920267,ductal,fluidigmc1
-2.7551615,-1.30271,ductal,fluidigmc1
-1.8685524,-0.69321704,ductal,fluidigmc1
3.6154404,1.8929557,ductal,fluidigmc1
-3.577908,-1.901478,ductal,fluidigmc1
-2.997016,-0.6139046,ductal,fluidigmc1
-3.0437937,-1.3718828,ductal,fluidigmc1
5.137622,-0.9646298,endothelial,fluidigmc1
5.184868,-1.2308822,endothelial,fluidigmc1
5.1196313,-0.56084955,endothelial,fluidigmc1
4.955749,0.31635216,endothelial,fluidigmc1
5.1404705,0.44984412,endothelial,fluidigmc1
5.5590816,1.2738544,endothelial,fluidigmc1
4.926423,0.29017758,endothelial,fluidigmc1
5.037653,-0.21209241,endothelial,fluidigmc1
5.140827,-1.1966703,endothelial,fluidigmc1
5.064292,-0.51599574,endothelial,fluidigmc1
4.6240973,0.94008875,endothelial,fluidigmc1
3.487702,-5.916622,endothelial,fluidigmc1
5.175509,-1.0755048,endothelial,fluidigmc1
4.97721,-0.092738636,endothelial,fluidigmc1
-6.1561036,9.869502,activated_stellate,fluidigmc1
-5.11874,9.491474,activated_stellate,fluidigmc1
-5.460175,9.786662,activated_stellate,fluidigmc1
-5.397842,9.498191,activated_stellate,fluidigmc1
-5.650951,9.800289,activated_stellate,fluidigmc1
-5.620404,9.656473,activated_stellate,fluidigmc1
-5.4573064,9.940879,activated_stellate,fluidigmc1
-5.599068,9.798857,activated_stellate,fluidigmc1
-5.422511,9.349844,activated_stellate,fluidigmc1
-5.1519046,9.135553,activated_stellate,fluidigmc1
-5.4742966,9.535228,activated_stellate,fluidigmc1
-5.159806,9.536953,activated_stellate,fluidigmc1
-5.1767693,9.297861,activated_stellate,fluidigmc1
-5.152253,9.303743,activated_stellate,fluidigmc1
-5.16352,9.919493,activated_stellate,fluidigmc1
-4.962912,10.149771,activated_stellate,fluidigmc1
5.1959567,5.0537252,schwann,fluidigmc1
5.93836,4.8272142,schwann,fluidigmc1
5.039897,5.3150444,schwann,fluidigmc1
4.900736,4.9640307,schwann,fluidigmc1
5.99855,5.5471992,schwann,fluidigmc1
1.6089499,1.3192203,mast,fluidigmc1
3.2401006,1.7050877,mast,fluidigmc1
5.339873,2.0067525,mast,fluidigmc1
-6.5420847,-9.103417,macrophage,fluidigmc1
9.556077,12.447975,epsilon,fluidigmc1
-5.338241,9.218071,quiescent_stellate,fluidigmc1
8.591781,10.256539,gamma,smartseq2
11.836051,13.009741,gamma,smartseq2
12.385422,12.478111,gamma,smartseq2
13.131382,11.946362,gamma,smartseq2
12.066821,12.764462,gamma,smartseq2
12.046353,12.140627,gamma,smartseq2
13.122857,12.007852,gamma,smartseq2
13.221677,12.105933,gamma,smartseq2
11.942637,12.607706,gamma,smartseq2
12.842922,11.9797945,gamma,smartseq2
12.72209,11.786126,gamma,smartseq2
12.1387825,12.504979,gamma,smartseq2
13.033119,11.979897,gamma,smartseq2
11.881988,12.7635975,gamma,smartseq2
12.09729,12.475801,gamma,smartseq2
13.038586,11.84628,gamma,smartseq2
12.079796,12.364636,gamma,smartseq2
12.1584635,12.365091,gamma,smartseq2
13.36427,12.056778,gamma,smartseq2
12.565466,11.927385,gamma,smartseq2
12.136847,12.208777,gamma,smartseq2
13.263703,11.863777,gamma,smartseq2
12.518194,12.111715,gamma,smartseq2
13.294556,11.5601635,gamma,smartseq2
13.767753,12.254201,gamma,smartseq2
13.787534,12.045263,gamma,smartseq2
14.5421715,11.760479,gamma,smartseq2
13.941969,12.032924,gamma,smartseq2
14.613825,11.782403,gamma,smartseq2
13.911628,11.723876,gamma,smartseq2
14.612519,12.1144285,gamma,smartseq2
13.560536,11.737182,gamma,smartseq2
13.426261,11.79098,gamma,smartseq2
13.679928,12.214346,gamma,smartseq2
14.492437,12.180252,gamma,smartseq2
14.118073,11.486292,gamma,smartseq2
13.89663,11.460126,gamma,smartseq2
13.945783,12.043694,gamma,smartseq2
14.417466,12.043306,gamma,smartseq2
14.284211,12.228354,gamma,smartseq2
14.444535,11.989609,gamma,smartseq2
13.777145,11.922701,gamma,smartseq2
13.789438,12.334743,gamma,smartseq2
14.502402,12.15339,gamma,smartseq2
13.872711,11.99884,gamma,smartseq2
13.69273,12.300383,gamma,smartseq2
18.475674,6.385801,gamma,smartseq2
13.878754,12.086141,gamma,smartseq2
14.275181,11.2200165,gamma,smartseq2
13.935953,12.134927,gamma,smartseq2
14.2300005,11.571951,gamma,smartseq2
14.164709,12.034103,gamma,smartseq2
14.284785,11.855364,gamma,smartseq2
13.554824,11.674106,gamma,smartseq2
14.54737,11.645242,gamma,smartseq2
13.586921,12.186723,gamma,smartseq2
14.47833,11.4466305,gamma,smartseq2
11.980459,12.538469,gamma,smartseq2
13.986655,11.7950325,gamma,smartseq2
13.623364,11.874105,gamma,smartseq2
13.969286,11.504741,gamma,smartseq2
14.637747,12.066724,gamma,smartseq2
